,Date,Travel Product,Sessions - This Year,Bookings - This Year,Revenue - This Year,Spend - This Year,Day of Month,Day of Week,Week,Month,Quarter,Year,Sessions - Last Year,Bookings - Last Year,Revenue - Last Year,Spend - Last Year,Category,Birst Category,GA Category
144,2017-02-12,Targaryen Comparestrip Panel Flight,3428,59,0.0,1559,12,6,7,2,1,2017,2524,95,0.0,3176,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
145,2018-02-11,Targaryen Comparestrip Panel Flight,2905,95,0.0,3451,11,6,7,2,1,2018,3339,63,0.0,2900,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
146,2019-02-10,Targaryen Comparestrip Panel Flight,3734,93,0.0,2189,10,6,7,2,1,2019,2458,71,0.0,3594,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
147,2017-02-20,Targaryen Comparestrip Panel Flight,2824,100,0.0,2031,20,0,8,2,1,2017,3536,94,0.0,3123,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
148,2018-02-19,Targaryen Comparestrip Panel Flight,3846,84,0.0,3162,19,0,8,2,1,2018,3630,124,0.0,3434,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
149,2019-02-18,Targaryen Comparestrip Panel Flight,3809,95,0.0,1827,18,0,8,2,1,2019,3945,89,0.0,2035,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
150,2017-02-21,Targaryen Comparestrip Panel Flight,2862,119,0.0,1902,21,1,8,2,1,2017,4426,51,0.0,2527,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
151,2018-02-20,Targaryen Comparestrip Panel Flight,3197,86,0.0,3780,20,1,8,2,1,2018,2699,42,0.0,3046,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
152,2019-02-19,Targaryen Comparestrip Panel Flight,2169,78,0.0,3020,19,1,8,2,1,2019,4278,79,0.0,3277,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
153,2017-02-22,Targaryen Comparestrip Panel Flight,2963,101,0.0,3138,22,2,8,2,1,2017,3787,80,0.0,858,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
154,2018-02-21,Targaryen Comparestrip Panel Flight,3993,73,0.0,3031,21,2,8,2,1,2018,2201,78,0.0,3820,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
155,2019-02-20,Targaryen Comparestrip Panel Flight,3460,56,0.0,3793,20,2,8,2,1,2019,3793,77,0.0,3051,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
156,2017-02-23,Targaryen Comparestrip Panel Flight,4003,70,0.0,3870,23,3,8,2,1,2017,4794,84,0.0,3810,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
157,2018-02-22,Targaryen Comparestrip Panel Flight,4147,102,0.0,2868,22,3,8,2,1,2018,4285,111,0.0,3483,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
158,2019-02-21,Targaryen Comparestrip Panel Flight,3550,119,0.0,4089,21,3,8,2,1,2019,3457,105,0.0,4570,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
159,2017-02-24,Targaryen Comparestrip Panel Flight,4387,106,0.0,2981,24,4,8,2,1,2017,3968,67,0.0,2852,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
160,2018-02-23,Targaryen Comparestrip Panel Flight,3170,63,0.0,4356,23,4,8,2,1,2018,2734,87,0.0,3045,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
161,2019-02-22,Targaryen Comparestrip Panel Flight,3435,98,0.0,3532,22,4,8,2,1,2019,4097,93,0.0,3301,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
162,2017-02-25,Targaryen Comparestrip Panel Flight,2608,79,0.0,3071,25,5,8,2,1,2017,4079,111,0.0,3258,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
163,2018-02-24,Targaryen Comparestrip Panel Flight,3031,81,0.0,1217,24,5,8,2,1,2018,4055,90,0.0,3933,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
164,2019-02-23,Targaryen Comparestrip Panel Flight,4100,85,0.0,2408,23,5,8,2,1,2019,4319,99,0.0,1341,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
165,2017-02-19,Targaryen Comparestrip Panel Flight,4218,104,0.0,2919,19,6,8,2,1,2017,3151,85,0.0,3259,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
166,2018-02-18,Targaryen Comparestrip Panel Flight,3283,91,0.0,2958,18,6,8,2,1,2018,4077,101,0.0,2492,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
167,2019-02-17,Targaryen Comparestrip Panel Flight,3536,73,0.0,2151,17,6,8,2,1,2019,2577,87,0.0,3135,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
168,2017-02-27,Targaryen Comparestrip Panel Flight,3378,85,0.0,3246,27,0,9,2,1,2017,4228,92,0.0,3807,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
169,2018-02-26,Targaryen Comparestrip Panel Flight,4223,74,0.0,2627,26,0,9,2,1,2018,3976,69,0.0,1980,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
170,2017-02-28,Targaryen Comparestrip Panel Flight,3631,100,0.0,2723,28,1,9,2,1,2017,3984,65,0.0,2653,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
171,2018-02-27,Targaryen Comparestrip Panel Flight,4092,86,0.0,3752,27,1,9,2,1,2018,3213,76,0.0,2875,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
172,2017-03-01,Targaryen Comparestrip Panel Flight,2634,64,0.0,2876,1,2,9,3,1,2017,2575,72,0.0,2357,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
173,2018-02-28,Targaryen Comparestrip Panel Flight,2806,55,0.0,4189,28,2,9,2,1,2018,3920,103,0.0,3101,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
174,2017-03-02,Targaryen Comparestrip Panel Flight,3843,66,0.0,721,2,3,9,3,1,2017,3416,82,0.0,1778,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
175,2018-03-01,Targaryen Comparestrip Panel Flight,3773,119,0.0,2123,1,3,9,3,1,2018,4411,96,0.0,3666,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
176,2017-03-03,Targaryen Comparestrip Panel Flight,2729,112,0.0,3642,3,4,9,3,1,2017,4235,123,0.0,5327,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
177,2018-03-02,Targaryen Comparestrip Panel Flight,3751,62,0.0,3386,2,4,9,3,1,2018,3455,95,0.0,1098,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
178,2017-03-04,Targaryen Comparestrip Panel Flight,2627,108,0.0,3858,4,5,9,3,1,2017,2952,70,0.0,1747,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
179,2018-03-03,Targaryen Comparestrip Panel Flight,3498,87,0.0,2445,3,5,9,3,1,2018,4788,90,0.0,4165,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
180,2017-02-26,Targaryen Comparestrip Panel Flight,2857,102,0.0,2816,26,6,9,2,1,2017,1906,61,0.0,3793,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
181,2018-02-25,Targaryen Comparestrip Panel Flight,3544,64,0.0,2441,25,6,9,2,1,2018,3531,111,0.0,3273,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
182,2019-02-24,Targaryen Comparestrip Panel Flight,4788,81,0.0,1864,24,6,9,2,1,2019,3052,54,0.0,2781,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
183,2017-03-06,Targaryen Comparestrip Panel Flight,2266,70,0.0,2309,6,0,10,3,1,2017,5335,99,0.0,3082,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
184,2018-03-05,Targaryen Comparestrip Panel Flight,2537,90,0.0,3887,5,0,10,3,1,2018,1732,91,0.0,2569,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
185,2017-03-07,Targaryen Comparestrip Panel Flight,2702,73,0.0,3723,7,1,10,3,1,2017,1798,65,0.0,2557,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
186,2018-03-06,Targaryen Comparestrip Panel Flight,4385,95,0.0,3198,6,1,10,3,1,2018,4464,85,0.0,2346,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
187,2017-03-08,Targaryen Comparestrip Panel Flight,3046,52,0.0,4442,8,2,10,3,1,2017,3232,48,0.0,3850,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
188,2018-03-07,Targaryen Comparestrip Panel Flight,3410,87,0.0,1795,7,2,10,3,1,2018,3480,104,0.0,598,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
189,2017-03-09,Targaryen Comparestrip Panel Flight,3011,112,0.0,4288,9,3,10,3,1,2017,3052,70,0.0,2508,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
190,2018-03-08,Targaryen Comparestrip Panel Flight,3505,75,0.0,3000,8,3,10,3,1,2018,3570,96,0.0,1830,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
191,2017-03-10,Targaryen Comparestrip Panel Flight,2353,89,0.0,3077,10,4,10,3,1,2017,2691,117,0.0,3952,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
192,2018-03-09,Targaryen Comparestrip Panel Flight,4930,108,0.0,3188,9,4,10,3,1,2018,3321,102,0.0,3820,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
193,2017-03-11,Targaryen Comparestrip Panel Flight,4155,98,0.0,2357,11,5,10,3,1,2017,2041,72,0.0,4933,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
194,2018-03-10,Targaryen Comparestrip Panel Flight,4581,70,0.0,4366,10,5,10,3,1,2018,3053,96,0.0,2928,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
195,2017-03-05,Targaryen Comparestrip Panel Flight,2257,67,0.0,5205,5,6,10,3,1,2017,1789,75,0.0,4130,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
196,2018-03-04,Targaryen Comparestrip Panel Flight,3204,78,0.0,2952,4,6,10,3,1,2018,3087,131,0.0,1179,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
197,2017-03-13,Targaryen Comparestrip Panel Flight,3070,99,0.0,3316,13,0,11,3,1,2017,2409,52,0.0,3359,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
198,2018-03-12,Targaryen Comparestrip Panel Flight,2461,99,0.0,3059,12,0,11,3,1,2018,3441,99,0.0,1725,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
199,2017-03-14,Targaryen Comparestrip Panel Flight,3781,111,0.0,2268,14,1,11,3,1,2017,2976,90,0.0,3452,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
200,2018-03-13,Targaryen Comparestrip Panel Flight,3583,89,0.0,3283,13,1,11,3,1,2018,3873,103,0.0,2225,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
201,2017-03-15,Targaryen Comparestrip Panel Flight,2544,99,0.0,3331,15,2,11,3,1,2017,3351,33,0.0,2183,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
202,2018-03-14,Targaryen Comparestrip Panel Flight,4510,82,0.0,2833,14,2,11,3,1,2018,2440,99,0.0,1191,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
203,2017-03-16,Targaryen Comparestrip Panel Flight,2493,98,0.0,5673,16,3,11,3,1,2017,5255,58,0.0,4018,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
204,2018-03-15,Targaryen Comparestrip Panel Flight,4387,68,0.0,4638,15,3,11,3,1,2018,2915,95,0.0,2603,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
205,2017-03-17,Targaryen Comparestrip Panel Flight,2732,49,0.0,2879,17,4,11,3,1,2017,2744,95,0.0,3143,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
206,2018-03-16,Targaryen Comparestrip Panel Flight,2916,83,0.0,1929,16,4,11,3,1,2018,3643,37,0.0,2969,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
207,2017-03-18,Targaryen Comparestrip Panel Flight,3432,75,0.0,1385,18,5,11,3,1,2017,2466,85,0.0,3768,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
208,2018-03-17,Targaryen Comparestrip Panel Flight,3599,101,0.0,3217,17,5,11,3,1,2018,3425,64,0.0,1736,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
209,2017-03-12,Targaryen Comparestrip Panel Flight,3904,92,0.0,2341,12,6,11,3,1,2017,4558,42,0.0,2380,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
210,2018-03-11,Targaryen Comparestrip Panel Flight,2313,98,0.0,1487,11,6,11,3,1,2018,2732,76,0.0,1472,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
211,2017-03-20,Targaryen Comparestrip Panel Flight,3401,116,0.0,2480,20,0,12,3,1,2017,4003,97,0.0,2550,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
212,2018-03-19,Targaryen Comparestrip Panel Flight,3698,85,0.0,2202,19,0,12,3,1,2018,2961,84,0.0,3363,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
213,2017-03-21,Targaryen Comparestrip Panel Flight,3440,110,0.0,3412,21,1,12,3,1,2017,3111,94,0.0,3698,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
214,2018-03-20,Targaryen Comparestrip Panel Flight,2520,94,0.0,2274,20,1,12,3,1,2018,4171,102,0.0,3551,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
215,2017-03-22,Targaryen Comparestrip Panel Flight,3631,97,0.0,3232,22,2,12,3,1,2017,1857,108,0.0,1690,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
216,2018-03-21,Targaryen Comparestrip Panel Flight,3270,74,0.0,1086,21,2,12,3,1,2018,2613,84,0.0,3763,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
217,2017-03-23,Targaryen Comparestrip Panel Flight,3841,89,0.0,2306,23,3,12,3,1,2017,1894,84,0.0,1711,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
218,2018-03-22,Targaryen Comparestrip Panel Flight,2680,90,0.0,2762,22,3,12,3,1,2018,2947,117,0.0,4345,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
219,2017-03-24,Targaryen Comparestrip Panel Flight,4660,55,0.0,2373,24,4,12,3,1,2017,2886,105,0.0,3180,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
220,2018-03-23,Targaryen Comparestrip Panel Flight,3611,67,0.0,4439,23,4,12,3,1,2018,1361,85,0.0,4862,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
221,2017-03-25,Targaryen Comparestrip Panel Flight,2740,75,0.0,3204,25,5,12,3,1,2017,4684,94,0.0,2666,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
222,2018-03-24,Targaryen Comparestrip Panel Flight,3442,76,0.0,2025,24,5,12,3,1,2018,2794,87,0.0,2449,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
223,2017-03-19,Targaryen Comparestrip Panel Flight,2341,87,0.0,2943,19,6,12,3,1,2017,4392,102,0.0,3082,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
224,2018-03-18,Targaryen Comparestrip Panel Flight,2654,77,0.0,3560,18,6,12,3,1,2018,4079,79,0.0,1370,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
225,2017-03-27,Targaryen Comparestrip Panel Flight,4127,76,0.0,2999,27,0,13,3,1,2017,2933,93,0.0,3832,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
226,2018-03-26,Targaryen Comparestrip Panel Flight,2905,85,0.0,4268,26,0,13,3,1,2018,5143,119,0.0,4459,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
227,2017-03-28,Targaryen Comparestrip Panel Flight,5386,62,0.0,3284,28,1,13,3,1,2017,2050,89,0.0,3973,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
228,2018-03-27,Targaryen Comparestrip Panel Flight,3625,72,0.0,1873,27,1,13,3,1,2018,2551,104,0.0,3820,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
229,2017-03-29,Targaryen Comparestrip Panel Flight,4112,87,0.0,2454,29,2,13,3,1,2017,4828,86,0.0,4316,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
230,2018-03-28,Targaryen Comparestrip Panel Flight,2293,80,0.0,4982,28,2,13,3,1,2018,2417,88,0.0,5144,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
231,2017-03-30,Targaryen Comparestrip Panel Flight,2855,71,0.0,3623,30,3,13,3,1,2017,2999,105,0.0,4431,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
232,2018-03-29,Targaryen Comparestrip Panel Flight,4365,81,0.0,4945,29,3,13,3,1,2018,3035,117,0.0,1369,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
233,2017-03-31,Targaryen Comparestrip Panel Flight,2755,120,0.0,4073,31,4,13,3,1,2017,2811,94,0.0,1649,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
234,2018-03-30,Targaryen Comparestrip Panel Flight,3285,110,0.0,1747,30,4,13,3,1,2018,4241,82,0.0,2539,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
235,2017-04-01,Targaryen Comparestrip Panel Flight,3181,96,0.0,1903,1,5,13,4,2,2017,3922,100,0.0,3195,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
236,2018-03-31,Targaryen Comparestrip Panel Flight,2258,109,0.0,2695,31,5,13,3,1,2018,4459,74,0.0,3730,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
237,2017-03-26,Targaryen Comparestrip Panel Flight,1784,70,0.0,3818,26,6,13,3,1,2017,2452,82,0.0,2145,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
238,2018-03-25,Targaryen Comparestrip Panel Flight,4086,74,0.0,1783,25,6,13,3,1,2018,3501,101,0.0,4141,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
239,2017-04-03,Targaryen Comparestrip Panel Flight,3651,91,0.0,3143,3,0,14,4,2,2017,3906,83,0.0,2122,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
240,2018-04-02,Targaryen Comparestrip Panel Flight,3195,113,0.0,3064,2,0,14,4,2,2018,3119,61,0.0,1648,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
241,2017-04-04,Targaryen Comparestrip Panel Flight,4805,52,0.0,3424,4,1,14,4,2,2017,4566,99,0.0,1798,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
242,2018-04-03,Targaryen Comparestrip Panel Flight,4198,88,0.0,3413,3,1,14,4,2,2018,3438,104,0.0,2713,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
243,2017-04-05,Targaryen Comparestrip Panel Flight,3151,80,0.0,2043,5,2,14,4,2,2017,3996,90,0.0,3143,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
244,2018-04-04,Targaryen Comparestrip Panel Flight,3349,49,0.0,3505,4,2,14,4,2,2018,4054,81,0.0,4097,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
245,2017-04-06,Targaryen Comparestrip Panel Flight,2712,77,0.0,1960,6,3,14,4,2,2017,4059,82,0.0,3126,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
246,2018-04-05,Targaryen Comparestrip Panel Flight,4721,101,0.0,1761,5,3,14,4,2,2018,3902,102,0.0,2558,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
247,2017-04-07,Targaryen Comparestrip Panel Flight,4980,98,0.0,846,7,4,14,4,2,2017,3008,60,0.0,3043,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
248,2018-04-06,Targaryen Comparestrip Panel Flight,2296,86,0.0,2443,6,4,14,4,2,2018,4071,97,0.0,1351,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
249,2017-04-08,Targaryen Comparestrip Panel Flight,3819,59,0.0,4689,8,5,14,4,2,2017,2924,99,0.0,5047,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
250,2018-04-07,Targaryen Comparestrip Panel Flight,2362,86,0.0,3681,7,5,14,4,2,2018,4009,37,0.0,736,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
251,2017-04-02,Targaryen Comparestrip Panel Flight,2837,105,0.0,3071,2,6,14,4,2,2017,2636,77,0.0,3213,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
252,2018-04-01,Targaryen Comparestrip Panel Flight,3169,91,0.0,3398,1,6,14,4,2,2018,4341,84,0.0,4211,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
253,2017-04-10,Targaryen Comparestrip Panel Flight,1889,104,0.0,1897,10,0,15,4,2,2017,3417,52,0.0,2668,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
254,2018-04-09,Targaryen Comparestrip Panel Flight,2798,72,0.0,4225,9,0,15,4,2,2018,3916,92,0.0,1853,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
255,2017-04-11,Targaryen Comparestrip Panel Flight,3253,106,0.0,3255,11,1,15,4,2,2017,3131,79,0.0,2203,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
256,2018-04-10,Targaryen Comparestrip Panel Flight,3200,93,0.0,3207,10,1,15,4,2,2018,4387,112,0.0,2306,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
257,2017-04-12,Targaryen Comparestrip Panel Flight,3489,84,0.0,3152,12,2,15,4,2,2017,3132,99,0.0,1920,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
258,2018-04-11,Targaryen Comparestrip Panel Flight,3898,79,0.0,2008,11,2,15,4,2,2018,3768,125,0.0,3682,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
259,2017-04-13,Targaryen Comparestrip Panel Flight,3530,69,0.0,4654,13,3,15,4,2,2017,3209,49,0.0,2215,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
260,2018-04-12,Targaryen Comparestrip Panel Flight,3461,91,0.0,4866,12,3,15,4,2,2018,3136,83,0.0,2121,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
261,2017-04-14,Targaryen Comparestrip Panel Flight,3242,83,0.0,770,14,4,15,4,2,2017,2747,82,0.0,4686,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
262,2018-04-13,Targaryen Comparestrip Panel Flight,3434,75,0.0,4636,13,4,15,4,2,2018,3672,70,0.0,4083,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
263,2017-04-15,Targaryen Comparestrip Panel Flight,1892,108,0.0,4407,15,5,15,4,2,2017,4626,115,0.0,2111,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
264,2018-04-14,Targaryen Comparestrip Panel Flight,1439,80,0.0,2173,14,5,15,4,2,2018,2425,105,0.0,4230,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
265,2017-04-09,Targaryen Comparestrip Panel Flight,3485,91,0.0,2663,9,6,15,4,2,2017,3020,90,0.0,3091,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
266,2018-04-08,Targaryen Comparestrip Panel Flight,4393,64,0.0,1899,8,6,15,4,2,2018,1406,121,0.0,3115,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
267,2017-04-17,Targaryen Comparestrip Panel Flight,3839,80,0.0,1124,17,0,16,4,2,2017,3553,55,0.0,2196,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
268,2018-04-16,Targaryen Comparestrip Panel Flight,3128,100,0.0,4027,16,0,16,4,2,2018,3465,109,0.0,2198,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
269,2017-04-18,Targaryen Comparestrip Panel Flight,3684,105,0.0,3384,18,1,16,4,2,2017,2460,57,0.0,3998,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
270,2018-04-17,Targaryen Comparestrip Panel Flight,4271,101,0.0,4809,17,1,16,4,2,2018,3461,95,0.0,2187,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
271,2017-04-19,Targaryen Comparestrip Panel Flight,3568,87,0.0,2606,19,2,16,4,2,2017,2522,70,0.0,3695,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
272,2018-04-18,Targaryen Comparestrip Panel Flight,4164,87,0.0,3212,18,2,16,4,2,2018,3450,67,0.0,3559,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
273,2017-04-20,Targaryen Comparestrip Panel Flight,3353,100,0.0,3175,20,3,16,4,2,2017,2937,71,0.0,3207,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
274,2018-04-19,Targaryen Comparestrip Panel Flight,4204,130,0.0,880,19,3,16,4,2,2018,2486,94,0.0,3732,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
275,2017-04-21,Targaryen Comparestrip Panel Flight,2456,114,0.0,3283,21,4,16,4,2,2017,3532,115,0.0,3298,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
276,2018-04-20,Targaryen Comparestrip Panel Flight,2336,94,0.0,1716,20,4,16,4,2,2018,2301,100,0.0,3271,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
277,2017-04-22,Targaryen Comparestrip Panel Flight,3582,78,0.0,2129,22,5,16,4,2,2017,3153,90,0.0,3977,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
278,2018-04-21,Targaryen Comparestrip Panel Flight,5094,68,0.0,4869,21,5,16,4,2,2018,3854,78,0.0,3973,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
279,2017-04-16,Targaryen Comparestrip Panel Flight,2944,118,0.0,693,16,6,16,4,2,2017,3760,81,0.0,2446,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
